"respID";"taskID";"setID";"prodID1";"prodID2";"prodID3";"choice";"age";"gender";"region"
34227;12;603;95;95;37;2;29;"male";"Troms og Finnmark"
49872;1;720;10;132;60;3;26;"female";"Vestland"
49872;2;355;90;77;41;3;26;"female";"Vestland"
49872;3;910;60;9;109;1;26;"female";"Vestland"
49872;4;90;126;11;87;3;26;"female";"Vestland"
49872;5;849;120;120;41;1;26;"female";"Vestland"
49872;6;191;21;66;10;1;26;"female";"Vestland"
49872;7;415;30;94;99;1;26;"female";"Vestland"
49872;8;17;112;65;141;2;26;"female";"Vestland"
49872;9;493;118;118;88;3;26;"female";"Vestland"
49872;10;468;75;115;66;3;26;"female";"Vestland"
49872;11;578;80;66;13;3;26;"female";"Vestland"
49872;12;272;55;135;45;1;26;"female";"Vestland"
19300;1;782;72;6;99;2;19;"female";"Agder"
19300;2;677;82;125;101;3;19;"female";"Agder"
19300;3;736;119;77;48;1;19;"female";"Agder"
19300;4;638;60;106;124;1;19;"female";"Agder"
19300;5;41;138;77;116;2;19;"female";"Agder"
19300;6;24;2;65;21;1;19;"female";"Agder"
19300;7;127;38;88;134;3;19;"female";"Agder"
19300;8;541;19;52;117;1;19;"female";"Agder"
19300;9;277;18;101;90;3;19;"female";"Agder"
19300;10;859;66;88;61;1;19;"female";"Agder"
19300;11;754;92;142;105;1;19;"female";"Agder"
19300;12;766;81;38;30;2;19;"female";"Agder"
26871;1;93;99;41;128;2;23;"female";"Oslo"
26871;2;731;136;96;8;3;23;"female";"Oslo"
26871;3;156;51;102;86;2;23;"female";"Oslo"
26871;4;138;142;98;20;1;23;"female";"Oslo"
26871;5;1000;42;48;11;1;23;"female";"Oslo"
26871;6;948;89;57;32;2;23;"female";"Oslo"
26871;7;658;44;10;103;3;23;"female";"Oslo"
26871;8;98;31;21;113;2;23;"female";"Oslo"
26871;9;767;3;52;18;3;23;"female";"Oslo"
26871;10;766;81;38;30;3;23;"female";"Oslo"
26871;11;132;77;29;73;3;23;"female";"Oslo"
26871;12;169;134;64;56;1;23;"female";"Oslo"
21878;1;47;99;14;98;2;56;"male";"Innlandet"
21878;2;706;134;43;137;3;56;"male";"Innlandet"
21878;3;836;139;9;79;2;56;"male";"Innlandet"
21878;4;652;57;71;131;1;56;"male";"Innlandet"
21878;5;797;115;73;55;2;56;"male";"Innlandet"
21878;6;178;139;39;67;1;56;"male";"Innlandet"
21878;7;715;44;59;84;3;56;"male";"Innlandet"
21878;8;634;121;28;138;3;56;"male";"Innlandet"
21878;9;487;48;108;70;2;56;"male";"Innlandet"
21878;10;731;136;96;8;1;56;"male";"Innlandet"
21878;11;30;62;12;129;3;56;"male";"Innlandet"
21878;12;998;97;19;25;3;56;"male";"Innlandet"
30851;1;10;42;72;56;2;48;"male";"Oslo"
30851;2;87;11;122;101;3;48;"male";"Oslo"
30851;3;428;40;62;46;1;48;"male";"Oslo"
30851;4;368;128;116;84;2;48;"male";"Oslo"
30851;5;834;39;77;32;1;48;"male";"Oslo"
30851;6;32;89;40;88;2;48;"male";"Oslo"
30851;7;690;54;106;53;1;48;"male";"Oslo"
30851;8;684;12;23;71;3;48;"male";"Oslo"
30851;9;262;28;98;92;3;48;"male";"Oslo"
30851;10;618;29;3;58;3;48;"male";"Oslo"
30851;11;721;89;84;94;3;48;"male";"Oslo"
30851;12;488;99;100;84;2;48;"male";"Oslo"
37385;1;408;122;82;32;3;26;"female";"Nordland"
37385;2;896;56;94;29;2;26;"female";"Nordland"
37385;3;423;10;115;139;2;26;"female";"Nordland"
37385;4;718;51;70;54;1;26;"female";"Nordland"
37385;5;715;44;59;84;2;26;"female";"Nordland"
37385;6;858;99;57;54;3;26;"female";"Nordland"
37385;7;984;124;128;81;3;26;"female";"Nordland"
37385;8;810;80;57;93;3;26;"female";"Nordland"
37385;9;467;143;16;68;3;26;"female";"Nordland"
37385;10;766;81;38;30;2;26;"female";"Nordland"
37385;11;303;34;7;139;2;26;"female";"Nordland"
37385;12;107;37;114;116;3;26;"female";"Nordland"
36602;1;974;11;53;121;3;31;"male";"Vestfold og Telemark"
36602;2;138;142;98;20;3;31;"male";"Vestfold og Telemark"
36602;3;431;88;80;50;3;31;"male";"Vestfold og Telemark"
36602;4;370;102;116;131;2;31;"male";"Vestfold og Telemark"
36602;5;929;25;15;116;3;31;"male";"Vestfold og Telemark"
36602;6;535;76;37;35;1;31;"male";"Vestfold og Telemark"
36602;7;415;30;94;99;1;31;"male";"Vestfold og Telemark"
36602;8;662;135;143;33;2;31;"male";"Vestfold og Telemark"
36602;9;884;88;12;16;2;31;"male";"Vestfold og Telemark"
36602;10;727;65;43;19;3;31;"male";"Vestfold og Telemark"
36602;11;669;96;10;22;2;31;"male";"Vestfold og Telemark"
36602;12;670;82;117;111;3;31;"male";"Vestfold og Telemark"
9539;1;977;64;85;131;3;21;"female";"Møre og Romsdal"
9539;2;569;42;28;31;3;21;"female";"Møre og Romsdal"
9539;3;969;13;14;85;3;21;"female";"Møre og Romsdal"
9539;4;743;30;126;102;2;21;"female";"Møre og Romsdal"
9539;5;388;64;81;133;3;21;"female";"Møre og Romsdal"
9539;6;583;77;56;19;2;21;"female";"Møre og Romsdal"
9539;7;898;16;92;67;3;21;"female";"Møre og Romsdal"
9539;8;666;65;130;69;2;21;"female";"Møre og Romsdal"
9539;9;212;106;97;16;3;21;"female";"Møre og Romsdal"
9539;10;636;80;47;9;1;21;"female";"Møre og Romsdal"
9539;11;400;119;40;11;1;21;"female";"Møre og Romsdal"
9539;12;813;103;63;72;3;21;"female";"Møre og Romsdal"
36914;1;820;64;68;32;1;49;"female";"Vestfold og Telemark"
36914;2;251;52;28;31;1;49;"female";"Vestfold og Telemark"
36914;3;369;126;57;69;3;49;"female";"Vestfold og Telemark"
36914;4;992;115;128;108;2;49;"female";"Vestfold og Telemark"
36914;5;551;103;11;108;1;49;"female";"Vestfold og Telemark"
36914;6;802;121;110;102;1;49;"female";"Vestfold og Telemark"
36914;7;310;46;95;20;2;49;"female";"Vestfold og Telemark"
36914;8;717;142;143;17;3;49;"female";"Vestfold og Telemark"
36914;9;935;88;56;12;1;49;"female";"Vestfold og Telemark"
36914;10;760;141;12;45;3;49;"female";"Vestfold og Telemark"
36914;11;804;103;28;17;3;49;"female";"Vestfold og Telemark"
36914;12;894;125;45;14;3;49;"female";"Vestfold og Telemark"
37671;1;675;98;81;34;2;18;"male";"Vestland"
37671;2;49;24;71;58;3;18;"male";"Vestland"
37671;3;813;103;63;72;2;18;"male";"Vestland"
37671;4;472;30;139;81;2;18;"male";"Vestland"
37671;5;580;123;5;119;2;18;"male";"Vestland"
37671;6;704;28;49;85;3;18;"male";"Vestland"
37671;7;859;66;88;61;2;18;"male";"Vestland"
37671;8;464;64;53;70;3;18;"male";"Vestland"
37671;9;840;23;32;86;2;18;"male";"Vestland"
37671;10;67;70;62;89;2;18;"male";"Vestland"
37671;11;209;11;113;44;3;18;"male";"Vestland"
37671;12;917;91;114;67;3;18;"male";"Vestland"
30343;1;375;91;82;142;3;22;"male";"Troms og Finnmark"
30343;2;414;56;121;97;1;22;"male";"Troms og Finnmark"
30343;3;301;42;12;81;2;22;"male";"Troms og Finnmark"
30343;4;330;125;100;55;2;22;"male";"Troms og Finnmark"
30343;5;293;125;100;63;2;22;"male";"Troms og Finnmark"
30343;6;699;116;91;54;2;22;"male";"Troms og Finnmark"
30343;7;610;107;57;80;3;22;"male";"Troms og Finnmark"
30343;8;714;114;123;2;2;22;"male";"Troms og Finnmark"
30343;9;4;123;20;91;1;22;"male";"Troms og Finnmark"
30343;10;344;139;60;136;1;22;"male";"Troms og Finnmark"
30343;11;660;129;138;89;3;22;"male";"Troms og Finnmark"
30343;12;939;129;79;100;2;22;"male";"Troms og Finnmark"
48159;1;898;16;92;67;3;34;"female";"Vestland"
48159;2;46;36;20;107;2;34;"female";"Vestland"
48159;3;100;91;44;144;3;34;"female";"Vestland"
48159;4;97;130;19;81;2;34;"female";"Vestland"
48159;5;238;48;113;78;3;34;"female";"Vestland"
48159;6;270;121;100;101;1;34;"female";"Vestland"
48159;7;471;60;62;103;1;34;"female";"Vestland"
48159;8;646;115;102;100;3;34;"female";"Vestland"
48159;9;949;101;89;91;2;34;"female";"Vestland"
48159;10;215;12;11;117;2;34;"female";"Vestland"
48159;11;946;77;91;33;2;34;"female";"Vestland"
48159;12;703;46;89;64;1;34;"female";"Vestland"
35162;1;759;88;57;36;1;34;"male";"Vestland"
35162;2;834;39;77;32;1;34;"male";"Vestland"
35162;3;36;88;29;58;2;34;"male";"Vestland"
35162;4;160;68;45;60;2;34;"male";"Vestland"
35162;5;337;66;26;83;2;34;"male";"Vestland"
35162;6;751;55;79;141;2;34;"male";"Vestland"
35162;7;987;64;117;69;3;34;"male";"Vestland"
35162;8;213;91;113;109;3;34;"male";"Vestland"
35162;9;791;21;90;84;3;34;"male";"Vestland"
35162;10;464;64;53;70;2;34;"male";"Vestland"
35162;11;364;66;143;90;3;34;"male";"Vestland"
35162;12;61;114;1;27;2;34;"male";"Vestland"
49695;1;392;133;109;102;3;37;"male";"Oslo"
49695;2;834;39;77;32;3;37;"male";"Oslo"
49695;3;495;79;2;44;1;37;"male";"Oslo"
49695;4;496;29;44;133;1;37;"male";"Oslo"
49695;5;764;8;93;107;3;37;"male";"Oslo"
49695;6;977;64;85;131;2;37;"male";"Oslo"
49695;7;291;2;51;71;3;37;"male";"Oslo"
49695;8;898;16;92;67;2;37;"male";"Oslo"
49695;9;363;69;60;2;1;37;"male";"Oslo"
49695;10;161;140;29;30;2;37;"male";"Oslo"
49695;11;394;27;23;138;3;37;"male";"Oslo"
49695;12;723;116;12;133;3;37;"male";"Oslo"
1860;1;926;115;92;140;2;24;"female";"Oslo"
1860;2;58;135;54;24;3;24;"female";"Oslo"
1860;3;987;64;117;69;2;24;"female";"Oslo"
1860;4;353;136;23;14;2;24;"female";"Oslo"
1860;5;879;12;34;94;1;24;"female";"Oslo"
1860;6;63;33;36;115;3;24;"female";"Oslo"
1860;7;914;114;92;57;3;24;"female";"Oslo"
1860;8;132;77;29;73;3;24;"female";"Oslo"
1860;9;958;108;52;36;2;24;"female";"Oslo"
1860;10;151;95;15;93;3;24;"female";"Oslo"
1860;11;258;110;131;24;2;24;"female";"Oslo"
1860;12;810;80;57;93;1;24;"female";"Oslo"
36351;1;928;13;22;102;3;51;"male";"Nordland"
36351;2;96;85;57;38;3;51;"male";"Nordland"
36351;3;257;65;131;34;2;51;"male";"Nordland"
36351;4;224;87;12;140;2;51;"male";"Nordland"
36351;5;61;114;1;27;2;51;"male";"Nordland"
36351;6;193;46;89;106;2;51;"male";"Nordland"
36351;7;104;143;130;20;1;51;"male";"Nordland"
36351;8;595;66;99;139;3;51;"male";"Nordland"
36351;9;40;126;102;54;2;51;"male";"Nordland"
36351;10;92;2;48;61;2;51;"male";"Nordland"
36351;11;414;56;121;97;1;51;"male";"Nordland"
36351;12;727;65;43;19;3;51;"male";"Nordland"
19117;1;545;87;76;116;3;28;"male";"Oslo"
19117;2;970;107;53;68;3;28;"male";"Oslo"
19117;3;816;34;36;91;3;28;"male";"Oslo"
19117;4;327;97;76;74;3;28;"male";"Oslo"
19117;5;760;141;12;45;3;28;"male";"Oslo"
19117;6;742;82;117;50;3;28;"male";"Oslo"
19117;7;279;100;5;6;3;28;"male";"Oslo"
19117;8;342;121;12;144;3;28;"male";"Oslo"
19117;9;686;19;59;100;1;28;"male";"Oslo"
19117;10;441;23;17;116;3;28;"male";"Oslo"
19117;11;959;81;82;66;2;28;"male";"Oslo"
19117;12;253;143;141;103;3;28;"male";"Oslo"
16954;1;586;129;77;45;3;32;"female";"Oslo"
16954;2;926;115;92;140;3;32;"female";"Oslo"
16954;3;725;30;41;61;3;32;"female";"Oslo"
16954;4;868;28;26;67;1;32;"female";"Oslo"
16954;5;203;125;46;115;2;32;"female";"Oslo"
16954;6;44;88;47;66;1;32;"female";"Oslo"
16954;7;652;57;71;131;1;32;"female";"Oslo"
16954;8;838;100;144;121;3;32;"female";"Oslo"
16954;9;508;101;126;56;3;32;"female";"Oslo"
16954;10;581;65;99;12;3;32;"female";"Oslo"
16954;11;951;84;98;34;2;32;"female";"Oslo"
16954;12;912;108;50;141;2;32;"female";"Oslo"
47910;1;943;53;20;58;2;51;"female";"Rogaland"
47910;2;125;38;93;64;2;51;"female";"Rogaland"
47910;3;698;97;108;108;2;51;"female";"Rogaland"
47910;4;563;94;93;60;3;51;"female";"Rogaland"
47910;5;9;51;30;131;3;51;"female";"Rogaland"
47910;6;28;69;3;44;2;51;"female";"Rogaland"
47910;7;705;126;19;49;3;51;"female";"Rogaland"
47910;8;306;66;133;13;3;51;"female";"Rogaland"
47910;9;42;80;88;124;3;51;"female";"Rogaland"
47910;10;913;31;35;115;3;51;"female";"Rogaland"
47910;11;218;12;135;1;2;51;"female";"Rogaland"
47910;12;724;21;104;31;3;51;"female";"Rogaland"
12341;1;690;54;106;53;1;19;"male";"Trøndelag"
12341;2;678;139;101;22;2;19;"male";"Trøndelag"
12341;3;313;30;139;32;3;19;"male";"Trøndelag"
12341;4;843;30;68;10;1;19;"male";"Trøndelag"
12341;5;331;136;48;6;3;19;"male";"Trøndelag"
12341;6;532;125;110;79;2;19;"male";"Trøndelag"
12341;7;935;88;56;12;3;19;"male";"Trøndelag"
12341;8;334;30;125;122;3;19;"male";"Trøndelag"
12341;9;918;116;74;22;3;19;"male";"Trøndelag"
12341;10;728;4;32;21;1;19;"male";"Trøndelag"
12341;11;406;124;65;87;3;19;"male";"Trøndelag"
12341;12;569;42;28;31;1;19;"male";"Trøndelag"
25243;1;710;114;48;102;1;39;"male";"Troms og Finnmark"
25243;2;985;124;84;73;2;39;"male";"Troms og Finnmark"
25243;3;408;122;82;32;3;39;"male";"Troms og Finnmark"
25243;4;307;125;111;122;2;39;"male";"Troms og Finnmark"
25243;5;666;65;130;69;2;39;"male";"Troms og Finnmark"
25243;6;386;115;47;74;3;39;"male";"Troms og Finnmark"
25243;7;276;42;108;116;3;39;"male";"Troms og Finnmark"
25243;8;141;56;126;130;3;39;"male";"Troms og Finnmark"
25243;9;716;64;99;102;3;39;"male";"Troms og Finnmark"
25243;10;303;34;7;139;2;39;"male";"Troms og Finnmark"
25243;11;98;31;21;113;2;39;"male";"Troms og Finnmark"
25243;12;471;60;62;103;2;39;"male";"Troms og Finnmark"
47738;1;61;114;1;27;3;24;"female";"Oslo"
47738;2;700;51;4;51;1;24;"female";"Oslo"
47738;3;214;104;28;63;1;24;"female";"Oslo"
47738;4;774;80;65;31;3;24;"female";"Oslo"
47738;5;80;9;36;39;1;24;"female";"Oslo"
47738;6;473;98;56;102;1;24;"female";"Oslo"
47738;7;474;19;87;7;2;24;"female";"Oslo"
47738;8;847;104;64;23;3;24;"female";"Oslo"
47738;9;809;143;137;23;3;24;"female";"Oslo"
47738;10;51;129;122;64;3;24;"female";"Oslo"
47738;11;610;107;57;80;1;24;"female";"Oslo"
47738;12;719;134;129;29;2;24;"female";"Oslo"
9905;1;62;122;101;8;1;28;"female";"Vestland"
9905;2;264;89;83;136;3;28;"female";"Vestland"
9905;3;512;130;86;69;3;28;"female";"Vestland"
9905;4;773;59;138;79;3;28;"female";"Vestland"
9905;5;181;1;116;63;3;28;"female";"Vestland"
9905;6;231;46;66;118;3;28;"female";"Vestland"
9905;7;658;44;10;103;3;28;"female";"Vestland"
9905;8;350;20;94;80;3;28;"female";"Vestland"
9905;9;465;93;76;33;3;28;"female";"Vestland"
9905;10;160;68;45;60;2;28;"female";"Vestland"
9905;11;660;129;138;89;2;28;"female";"Vestland"
9905;12;493;118;118;88;2;28;"female";"Vestland"
37829;1;250;22;9;119;3;35;"male";"Nordland"
37829;2;590;28;96;109;3;35;"male";"Nordland"
37829;3;916;134;84;60;3;35;"male";"Nordland"
37829;4;322;28;122;102;3;35;"male";"Nordland"
37829;5;117;79;133;102;1;35;"male";"Nordland"
37829;6;934;123;65;39;2;35;"male";"Nordland"
37829;7;445;20;35;10;2;35;"male";"Nordland"
37829;8;732;21;95;82;3;35;"male";"Nordland"
37829;9;875;64;66;55;3;35;"male";"Nordland"
37829;10;471;60;62;103;3;35;"male";"Nordland"
37829;11;747;71;17;118;3;35;"male";"Nordland"
37829;12;701;29;59;99;2;35;"male";"Nordland"
42218;1;669;96;10;22;2;19;"female";"Møre og Romsdal"
42218;2;839;115;101;14;3;19;"female";"Møre og Romsdal"
42218;3;791;21;90;84;2;19;"female";"Møre og Romsdal"
42218;4;359;89;55;140;3;19;"female";"Møre og Romsdal"
42218;5;775;91;50;120;2;19;"female";"Møre og Romsdal"
42218;6;787;70;40;13;1;19;"female";"Møre og Romsdal"
42218;7;982;99;20;61;1;19;"female";"Møre og Romsdal"
42218;8;863;43;90;8;1;19;"female";"Møre og Romsdal"
42218;9;298;86;137;122;3;19;"female";"Møre og Romsdal"
42218;10;688;64;122;109;3;19;"female";"Møre og Romsdal"
42218;11;670;82;117;111;3;19;"female";"Møre og Romsdal"
42218;12;150;98;42;28;1;19;"female";"Møre og Romsdal"
2963;1;860;142;116;110;2;41;"male";"Nordland"
2963;2;701;29;59;99;3;41;"male";"Nordland"
2963;3;513;77;20;61;2;41;"male";"Nordland"
2963;4;492;122;40;24;2;41;"male";"Nordland"
2963;5;1000;42;48;11;2;41;"male";"Nordland"
2963;6;1;12;126;60;2;41;"male";"Nordland"
2963;7;308;103;53;87;3;41;"male";"Nordland"
2963;8;229;71;45;101;3;41;"male";"Nordland"
2963;9;849;120;120;41;2;41;"male";"Nordland"
2963;10;995;44;2;135;2;41;"male";"Nordland"
2963;11;211;30;135;112;3;41;"male";"Nordland"
2963;12;578;80;66;13;3;41;"male";"Nordland"
24294;1;889;113;114;100;2;29;"male";"Viken"
24294;2;672;79;20;136;3;29;"male";"Viken"
24294;3;577;84;114;39;3;29;"male";"Viken"
24294;4;415;30;94;99;3;29;"male";"Viken"
24294;5;265;123;57;45;3;29;"male";"Viken"
24294;6;383;60;48;66;1;29;"male";"Viken"
24294;7;514;54;104;25;3;29;"male";"Viken"
24294;8;569;42;28;31;3;29;"male";"Viken"
24294;9;702;25;30;143;2;29;"male";"Viken"
24294;10;938;122;1;138;2;29;"male";"Viken"
24294;11;365;42;55;36;3;29;"male";"Viken"
24294;12;66;8;35;68;1;29;"male";"Viken"
12269;1;26;29;114;74;2;27;"male";"Oslo"
12269;2;724;21;104;31;2;27;"male";"Oslo"
12269;3;119;12;76;116;1;27;"male";"Oslo"
12269;4;126;46;136;44;3;27;"male";"Oslo"
12269;5;212;106;97;16;2;27;"male";"Oslo"
12269;6;365;42;55;36;2;27;"male";"Oslo"
12269;7;576;83;92;83;3;27;"male";"Oslo"
12269;8;59;28;126;40;3;27;"male";"Oslo"
12269;9;191;21;66;10;3;27;"male";"Oslo"
12269;10;557;19;79;98;3;27;"male";"Oslo"
12269;11;201;17;3;12;3;27;"male";"Oslo"
12269;12;588;86;12;88;3;27;"male";"Oslo"
28103;1;675;98;81;34;1;20;"female";"Oslo"
28103;2;870;140;57;34;2;20;"female";"Oslo"
28103;3;220;22;3;76;3;20;"female";"Oslo"
28103;4;542;105;102;71;2;20;"female";"Oslo"
28103;5;383;60;48;66;3;20;"female";"Oslo"
28103;6;798;15;9;116;2;20;"female";"Oslo"
28103;7;599;98;138;90;1;20;"female";"Oslo"
28103;8;112;37;123;66;3;20;"female";"Oslo"
28103;9;803;99;77;87;2;20;"female";"Oslo"
28103;10;502;2;61;28;2;20;"female";"Oslo"
28103;11;855;121;82;23;3;20;"female";"Oslo"
28103;12;206;58;106;111;1;20;"female";"Oslo"
18819;1;438;141;29;133;2;29;"male";"Oslo"
18819;2;942;101;58;25;3;29;"male";"Oslo"
18819;3;689;19;44;57;1;29;"male";"Oslo"
18819;4;873;78;37;5;3;29;"male";"Oslo"
18819;5;627;31;11;103;1;29;"male";"Oslo"
18819;6;799;30;98;18;1;29;"male";"Oslo"
18819;7;798;15;9;116;3;29;"male";"Oslo"
18819;8;540;79;64;75;3;29;"male";"Oslo"
18819;9;720;10;132;60;2;29;"male";"Oslo"
18819;10;693;61;3;123;2;29;"male";"Oslo"
18819;11;22;52;58;4;3;29;"male";"Oslo"
18819;12;567;94;65;26;3;29;"male";"Oslo"
2923;1;917;91;114;67;3;49;"female";"Vestland"
2923;2;541;19;52;117;3;49;"female";"Vestland"
2923;3;672;79;20;136;1;49;"female";"Vestland"
2923;4;196;82;3;7;3;49;"female";"Vestland"
2923;5;830;30;98;33;1;49;"female";"Vestland"
2923;6;885;40;10;80;1;49;"female";"Vestland"
2923;7;204;115;39;60;3;49;"female";"Vestland"
2923;8;451;47;64;19;2;49;"female";"Vestland"
2923;9;14;47;112;24;3;49;"female";"Vestland"
2923;10;246;29;69;41;1;49;"female";"Vestland"
2923;11;822;80;38;60;3;49;"female";"Vestland"
2923;12;109;51;104;37;3;49;"female";"Vestland"
32466;1;478;12;126;133;1;23;"female";"Viken"
32466;2;526;1;93;117;3;23;"female";"Viken"
32466;3;274;54;94;101;2;23;"female";"Viken"
32466;4;948;89;57;32;2;23;"female";"Viken"
32466;5;376;129;2;60;3;23;"female";"Viken"
32466;6;522;123;11;41;2;23;"female";"Viken"
32466;7;798;15;9;116;1;23;"female";"Viken"
32466;8;114;117;20;140;2;23;"female";"Viken"
32466;9;345;37;69;9;3;23;"female";"Viken"
32466;10;336;8;13;81;3;23;"female";"Viken"
32466;11;269;133;57;5;1;23;"female";"Viken"
32466;12;428;40;62;46;3;23;"female";"Viken"
6178;1;666;65;130;69;1;30;"male";"Nordland"
6178;2;629;29;62;54;2;30;"male";"Nordland"
6178;3;730;141;4;91;3;30;"male";"Nordland"
6178;4;152;114;38;36;2;30;"male";"Nordland"
6178;5;863;43;90;8;1;30;"male";"Nordland"
6178;6;169;134;64;56;3;30;"male";"Nordland"
6178;7;672;79;20;136;2;30;"male";"Nordland"
6178;8;283;80;101;17;3;30;"male";"Nordland"
6178;9;906;113;1;52;3;30;"male";"Nordland"
6178;10;474;19;87;7;1;30;"male";"Nordland"
6178;11;500;45;12;72;3;30;"male";"Nordland"
6178;12;637;141;59;11;2;30;"male";"Nordland"
9482;1;906;113;1;52;3;56;"female";"Vestland"
9482;2;770;36;24;14;3;56;"female";"Vestland"
9482;3;326;132;48;128;3;56;"female";"Vestland"
9482;4;988;127;51;36;3;56;"female";"Vestland"
9482;5;57;30;103;92;2;56;"female";"Vestland"
9482;6;760;141;12;45;3;56;"female";"Vestland"
9482;7;450;139;134;21;3;56;"female";"Vestland"
9482;8;173;30;117;136;1;56;"female";"Vestland"
9482;9;623;94;21;131;2;56;"female";"Vestland"
9482;10;978;49;20;144;1;56;"female";"Vestland"
9482;11;18;28;140;46;2;56;"female";"Vestland"
9482;12;331;136;48;6;1;56;"female";"Vestland"
41931;1;640;11;132;59;3;37;"male";"Vestfold og Telemark"
41931;2;7;68;9;53;3;37;"male";"Vestfold og Telemark"
41931;3;526;1;93;117;1;37;"male";"Vestfold og Telemark"
41931;4;568;122;9;76;2;37;"male";"Vestfold og Telemark"
41931;5;946;77;91;33;1;37;"male";"Vestfold og Telemark"
41931;6;358;10;71;51;2;37;"male";"Vestfold og Telemark"
41931;7;674;67;2;105;2;37;"male";"Vestfold og Telemark"
41931;8;816;34;36;91;3;37;"male";"Vestfold og Telemark"
41931;9;210;96;3;86;2;37;"male";"Vestfold og Telemark"
41931;10;318;118;42;98;3;37;"male";"Vestfold og Telemark"
41931;11;886;37;41;113;3;37;"male";"Vestfold og Telemark"
41931;12;792;10;32;140;2;37;"male";"Vestfold og Telemark"
14102;1;457;46;71;112;1;18;"male";"Vestland"
14102;2;809;143;137;23;2;18;"male";"Vestland"
14102;3;1;12;126;60;3;18;"male";"Vestland"
14102;4;320;9;134;37;1;18;"male";"Vestland"
14102;5;505;55;112;128;2;18;"male";"Vestland"
14102;6;674;67;2;105;3;18;"male";"Vestland"
14102;7;754;92;142;105;3;18;"male";"Vestland"
14102;8;445;20;35;10;2;18;"male";"Vestland"
14102;9;605;127;10;77;1;18;"male";"Vestland"
14102;10;346;65;131;53;3;18;"male";"Vestland"
14102;11;166;41;128;102;1;18;"male";"Vestland"
14102;12;946;77;91;33;1;18;"male";"Vestland"
48695;1;483;75;125;64;1;35;"female";"Rogaland"
48695;2;145;82;6;9;3;35;"female";"Rogaland"
48695;3;866;30;130;47;1;35;"female";"Rogaland"
48695;4;258;110;131;24;1;35;"female";"Rogaland"
48695;5;934;123;65;39;3;35;"female";"Rogaland"
48695;6;870;140;57;34;1;35;"female";"Rogaland"
48695;7;96;85;57;38;1;35;"female";"Rogaland"
48695;8;782;72;6;99;3;35;"female";"Rogaland"
48695;9;763;127;10;124;3;35;"female";"Rogaland"
48695;10;897;92;89;16;1;35;"female";"Rogaland"
48695;11;250;22;9;119;3;35;"female";"Rogaland"
48695;12;697;116;39;126;3;35;"female";"Rogaland"
35696;1;447;38;114;41;1;44;"male";"Viken"
35696;2;445;20;35;10;2;44;"male";"Viken"
35696;3;612;137;16;94;3;44;"male";"Viken"
35696;4;954;13;4;118;3;44;"male";"Viken"
35696;5;788;131;140;100;1;44;"male";"Viken"
35696;6;845;88;88;88;1;44;"male";"Viken"
35696;7;815;122;82;13;3;44;"male";"Viken"
35696;8;683;67;7;29;2;44;"male";"Viken"
35696;9;39;86;40;130;3;44;"male";"Viken"
35696;10;441;23;17;116;1;44;"male";"Viken"
35696;11;375;91;82;142;2;44;"male";"Viken"
35696;12;732;21;95;82;3;44;"male";"Viken"
44289;1;315;139;30;107;3;51;"male";"Rogaland"
44289;2;442;83;117;14;1;51;"male";"Rogaland"
44289;3;278;31;24;2;3;51;"male";"Rogaland"
44289;4;812;83;125;61;3;51;"male";"Rogaland"
44289;5;382;79;133;139;2;51;"male";"Rogaland"
44289;6;697;116;39;126;2;51;"male";"Rogaland"
44289;7;932;45;12;51;2;51;"male";"Rogaland"
44289;8;739;89;19;22;2;51;"male";"Rogaland"
44289;9;81;124;83;74;2;51;"male";"Rogaland"
44289;10;326;132;48;128;1;51;"male";"Rogaland"
44289;11;674;67;2;105;3;51;"male";"Rogaland"
44289;12;573;5;137;44;3;51;"male";"Rogaland"
26640;1;255;135;55;16;1;48;"female";"Vestfold og Telemark"
26640;2;166;41;128;102;1;48;"female";"Vestfold og Telemark"
26640;3;431;88;80;50;1;48;"female";"Vestfold og Telemark"
26640;4;78;101;7;42;3;48;"female";"Vestfold og Telemark"
26640;5;136;40;60;44;3;48;"female";"Vestfold og Telemark"
26640;6;35;63;46;56;2;48;"female";"Vestfold og Telemark"
26640;7;439;44;49;88;1;48;"female";"Vestfold og Telemark"
26640;8;680;28;94;76;3;48;"female";"Vestfold og Telemark"
26640;9;584;100;40;47;3;48;"female";"Vestfold og Telemark"
26640;10;134;44;100;76;3;48;"female";"Vestfold og Telemark"
26640;11;154;116;64;21;3;48;"female";"Vestfold og Telemark"
26640;12;180;102;122;62;3;48;"female";"Vestfold og Telemark"
17011;1;939;129;79;100;3;31;"male";"Oslo"
17011;2;502;2;61;28;2;31;"male";"Oslo"
17011;3;4;123;20;91;3;31;"male";"Oslo"
17011;4;11;83;122;47;2;31;"male";"Oslo"
17011;5;377;102;58;75;1;31;"male";"Oslo"
17011;6;148;125;46;131;2;31;"male";"Oslo"
17011;7;664;115;118;120;2;31;"male";"Oslo"
17011;8;343;64;99;68;3;31;"male";"Oslo"
17011;9;122;124;30;74;1;31;"male";"Oslo"
17011;10;998;97;19;25;1;31;"male";"Oslo"
17011;11;753;12;43;30;3;31;"male";"Oslo"
17011;12;644;102;130;37;3;31;"male";"Oslo"
38262;1;468;75;115;66;2;59;"female";"Oslo"
38262;2;832;134;43;78;1;59;"female";"Oslo"
38262;3;867;63;139;48;1;59;"female";"Oslo"
